"motorbike.jpg", "person", "277,8919372558594", "170,3115234375", "114,431640625", "112,82552337646484"
"motorbike.jpg", "motorbike", "52,90415954589844", "328,0683288574219", "312,2860870361328", "238,3280258178711"
"chair.jpg", "chair", "134,81324768066406", "335,70904541015625", "213,73960876464844", "312,3556671142578"
"sofa.jpg", "sofa", "1,101348876953125", "368,8887939453125", "151,42752075195312", "120,87153625488281"
"motorbike.jpg", "person", "277,8919372558594", "170,3115234375", "114,431640625", "112,82552337646484"
"motorbike.jpg", "motorbike", "52,90415954589844", "328,0683288574219", "312,2860870361328", "238,3280258178711"
"cows.jpg", "cow", "326,77398681640625", "243,76109313964844", "91,9161376953125", "60,849395751953125"
"cows.jpg", "cow", "365,26165771484375", "245,2799835205078", "55,05120849609375", "62,808624267578125"
"horse.jpg", "horse", "34,756446838378906", "285,6968994140625", "228,86608123779297", "198,3643798828125"
"horse.jpg", "horse", "174,05955505371094", "287,794189453125", "63,40606689453125", "171,76036071777344"
"people.jpg", "person", "1,6607704162597656", "381,59930419921875", "100,22457504272461", "230,2867431640625"
"people.jpg", "person", "209,65184020996094", "331,7433166503906", "131,8194122314453", "183,87240600585938"
"people.jpg", "person", "99,4704360961914", "378,79052734375", "108,62834930419922", "221,63963317871094"
"people.jpg", "person", "216,65133666992188", "388,86468505859375", "179,72222900390625", "239,527099609375"
